police_force_code,police_force_name,year_month,ethnicity_simple,ethnicity_full,sns_count
E23000036,Avon and Somerset,2022-07-01,Other,Any Other Ethnic Background,1
E23000036,Avon and Somerset,2022-07-01,Unknown,Unknown,93
E23000036,Avon and Somerset,2022-07-01,White,Unknown,6
E23000036,Avon and Somerset,2022-07-01,White,White British,248
E23000036,Avon and Somerset,2022-07-01,White,White Irish,3
E23000036,Avon and Somerset,2022-07-01,White,White Other,13
E23000036,Avon and Somerset,2022-08-01,Asian,Asian Other,4
E23000036,Avon and Somerset,2022-08-01,Asian,Bangladeshi,2
E23000036,Avon and Somerset,2022-08-01,Asian,Indian,2
E23000036,Avon and Somerset,2022-08-01,Asian,Pakistani,2
E23000036,Avon and Somerset,2022-08-01,Black,Black African,15
E23000036,Avon and Somerset,2022-08-01,Black,Black Caribbean,5
E23000036,Avon and Somerset,2022-08-01,Black,Black Other,9
E23000036,Avon and Somerset,2022-08-01,Mixed,Mixed Other,4
E23000036,Avon and Somerset,2022-08-01,Mixed,Mixed White and Black Caribbean,5
E23000036,Avon and Somerset,2022-08-01,Other,Any Other Ethnic Background,2
E23000036,Avon and Somerset,2022-08-01,Other,Unknown,1
E23000036,Avon and Somerset,2022-08-01,Unknown,Unknown,94
E23000036,Avon and Somerset,2022-08-01,White,Unknown,3
E23000036,Avon and Somerset,2022-08-01,White,White British,284
E23000036,Avon and Somerset,2022-08-01,White,White Irish,1
E23000036,Avon and Somerset,2022-08-01,White,White Other,14
E23000036,Avon and Somerset,2022-09-01,Asian,Asian Other,4
E23000036,Avon and Somerset,2022-09-01,Asian,Indian,1
E23000036,Avon and Somerset,2022-09-01,Asian,Pakistani,3
E23000036,Avon and Somerset,2022-09-01,Asian,Unknown,1
E23000036,Avon and Somerset,2022-09-01,Black,Black African,12
E23000036,Avon and Somerset,2022-09-01,Black,Black Caribbean,5
E23000036,Avon and Somerset,2022-09-01,Black,Black Other,14
E23000036,Avon and Somerset,2022-09-01,Black,Unknown,2
E23000036,Avon and Somerset,2022-09-01,Mixed,Mixed Other,13
E23000036,Avon and Somerset,2022-09-01,Mixed,Mixed White and Black African,3
E23000036,Avon and Somerset,2022-09-01,Mixed,Mixed White and Black Caribbean,3
E23000036,Avon and Somerset,2022-09-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2022-09-01,Other,Any Other Ethnic Background,4
E23000036,Avon and Somerset,2022-09-01,Other,Unknown,2
E23000036,Avon and Somerset,2022-09-01,Unknown,Unknown,124
E23000036,Avon and Somerset,2022-09-01,White,Unknown,1
E23000036,Avon and Somerset,2022-09-01,White,White British,286
E23000036,Avon and Somerset,2022-09-01,White,White Irish,2
E23000036,Avon and Somerset,2022-09-01,White,White Other,20
E23000036,Avon and Somerset,2022-10-01,Asian,Asian Other,6
E23000036,Avon and Somerset,2022-10-01,Asian,Pakistani,1
E23000036,Avon and Somerset,2022-10-01,Asian,Unknown,4
E23000036,Avon and Somerset,2022-10-01,Black,Black African,12
E23000036,Avon and Somerset,2022-10-01,Black,Black Caribbean,9
E23000036,Avon and Somerset,2022-10-01,Black,Black Other,16
E23000036,Avon and Somerset,2022-10-01,Mixed,Mixed Other,13
E23000036,Avon and Somerset,2022-10-01,Mixed,Mixed White and Asian,5
E23000036,Avon and Somerset,2022-10-01,Mixed,Mixed White and Black African,4
E23000036,Avon and Somerset,2022-10-01,Mixed,Mixed White and Black Caribbean,8
E23000036,Avon and Somerset,2022-10-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2022-10-01,Other,Any Other Ethnic Background,3
E23000036,Avon and Somerset,2022-10-01,Other,Unknown,1
E23000036,Avon and Somerset,2022-10-01,Unknown,Unknown,100
E23000036,Avon and Somerset,2022-10-01,White,Unknown,4
E23000036,Avon and Somerset,2022-10-01,White,White British,317
E23000036,Avon and Somerset,2022-10-01,White,White Irish,2
E23000036,Avon and Somerset,2022-10-01,White,White Other,16
E23000036,Avon and Somerset,2022-11-01,Asian,Asian Other,9
E23000036,Avon and Somerset,2022-11-01,Asian,Pakistani,2
E23000036,Avon and Somerset,2022-11-01,Black,Black African,18
E23000036,Avon and Somerset,2022-11-01,Black,Black Caribbean,4
E23000036,Avon and Somerset,2022-11-01,Black,Black Other,18
E23000036,Avon and Somerset,2022-11-01,Mixed,Mixed Other,8
E23000036,Avon and Somerset,2022-11-01,Mixed,Mixed White and Asian,1
E23000036,Avon and Somerset,2022-11-01,Mixed,Mixed White and Black Caribbean,9
E23000036,Avon and Somerset,2022-11-01,Other,Any Other Ethnic Background,5
E23000036,Avon and Somerset,2022-11-01,Other,Unknown,3
E23000036,Avon and Somerset,2022-11-01,Unknown,Unknown,89
E23000036,Avon and Somerset,2022-11-01,White,Unknown,1
E23000036,Avon and Somerset,2022-11-01,White,White British,277
E23000036,Avon and Somerset,2022-11-01,White,White Irish,4
E23000036,Avon and Somerset,2022-11-01,White,White Other,31
E23000036,Avon and Somerset,2022-12-01,Asian,Asian Other,3
E23000036,Avon and Somerset,2022-12-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2022-12-01,Asian,Pakistani,2
E23000036,Avon and Somerset,2022-12-01,Asian,Unknown,1
E23000036,Avon and Somerset,2022-12-01,Black,Black African,27
E23000036,Avon and Somerset,2022-12-01,Black,Black Caribbean,10
E23000036,Avon and Somerset,2022-12-01,Black,Black Other,9
E23000036,Avon and Somerset,2022-12-01,Black,Unknown,2
E23000036,Avon and Somerset,2022-12-01,Mixed,Mixed Other,5
E23000036,Avon and Somerset,2022-12-01,Mixed,Mixed White and Asian,2
E23000036,Avon and Somerset,2022-12-01,Mixed,Mixed White and Black African,2
E23000036,Avon and Somerset,2022-12-01,Mixed,Unknown,2
E23000036,Avon and Somerset,2022-12-01,Other,Any Other Ethnic Background,7
E23000036,Avon and Somerset,2022-12-01,Other,Unknown,4
E23000036,Avon and Somerset,2022-12-01,Unknown,Unknown,99
E23000036,Avon and Somerset,2022-12-01,White,Unknown,1
E23000036,Avon and Somerset,2022-12-01,White,White British,229
E23000036,Avon and Somerset,2022-12-01,White,White Irish,2
E23000036,Avon and Somerset,2022-12-01,White,White Other,17
E23000036,Avon and Somerset,2023-01-01,Asian,Asian Other,7
E23000036,Avon and Somerset,2023-01-01,Asian,Indian,1
E23000036,Avon and Somerset,2023-01-01,Asian,Pakistani,1
E23000036,Avon and Somerset,2023-01-01,Black,Black African,18
E23000036,Avon and Somerset,2023-01-01,Black,Black Caribbean,6
E23000036,Avon and Somerset,2023-01-01,Black,Black Other,5
E23000036,Avon and Somerset,2023-01-01,Black,Unknown,1
E23000036,Avon and Somerset,2023-01-01,Mixed,Mixed Other,9
E23000036,Avon and Somerset,2023-01-01,Mixed,Mixed White and Asian,5
E23000036,Avon and Somerset,2023-01-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2023-01-01,Mixed,Mixed White and Black Caribbean,6
E23000036,Avon and Somerset,2023-01-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2023-01-01,Other,Any Other Ethnic Background,4
E23000036,Avon and Somerset,2023-01-01,Other,Unknown,2
E23000036,Avon and Somerset,2023-01-01,Unknown,Unknown,96
E23000036,Avon and Somerset,2023-01-01,White,Unknown,3
E23000036,Avon and Somerset,2023-01-01,White,White British,269
E23000036,Avon and Somerset,2023-01-01,White,White Irish,2
E23000036,Avon and Somerset,2023-01-01,White,White Other,25
E23000036,Avon and Somerset,2023-02-01,Asian,Asian Other,7
E23000036,Avon and Somerset,2023-02-01,Asian,Bangladeshi,2
E23000036,Avon and Somerset,2023-02-01,Asian,Indian,3
E23000036,Avon and Somerset,2023-02-01,Asian,Pakistani,2
E23000036,Avon and Somerset,2023-02-01,Asian,Unknown,1
E23000036,Avon and Somerset,2023-02-01,Black,Black African,11
E23000036,Avon and Somerset,2023-02-01,Black,Black Caribbean,7
E23000036,Avon and Somerset,2023-02-01,Black,Black Other,10
E23000036,Avon and Somerset,2023-02-01,Mixed,Mixed Other,2
E23000036,Avon and Somerset,2023-02-01,Mixed,Mixed White and Asian,4
E23000036,Avon and Somerset,2023-02-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2023-02-01,Mixed,Mixed White and Black Caribbean,6
E23000036,Avon and Somerset,2023-02-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2023-02-01,Other,Any Other Ethnic Background,7
E23000036,Avon and Somerset,2023-02-01,Other,Unknown,4
E23000036,Avon and Somerset,2023-02-01,Unknown,Unknown,141
E23000036,Avon and Somerset,2023-02-01,White,White British,226
E23000036,Avon and Somerset,2023-02-01,White,White Other,28
E23000036,Avon and Somerset,2023-03-01,Asian,Asian Other,2
E23000036,Avon and Somerset,2023-03-01,Asian,Bangladeshi,2
E23000036,Avon and Somerset,2023-03-01,Asian,Indian,9
E23000036,Avon and Somerset,2023-03-01,Asian,Pakistani,5
E23000036,Avon and Somerset,2023-03-01,Black,Black African,17
E23000036,Avon and Somerset,2023-03-01,Black,Black Caribbean,6
E23000036,Avon and Somerset,2023-03-01,Black,Black Other,17
E23000036,Avon and Somerset,2023-03-01,Mixed,Mixed Other,5
E23000036,Avon and Somerset,2023-03-01,Mixed,Mixed White and Asian,1
E23000036,Avon and Somerset,2023-03-01,Mixed,Mixed White and Black African,3
E23000036,Avon and Somerset,2023-03-01,Mixed,Mixed White and Black Caribbean,11
E23000036,Avon and Somerset,2023-03-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2023-03-01,Other,Any Other Ethnic Background,6
E23000036,Avon and Somerset,2023-03-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-03-01,Unknown,Unknown,133
E23000036,Avon and Somerset,2023-03-01,White,Unknown,3
E23000036,Avon and Somerset,2023-03-01,White,White British,306
E23000036,Avon and Somerset,2023-03-01,White,White Irish,1
E23000036,Avon and Somerset,2023-03-01,White,White Other,33
E23000036,Avon and Somerset,2023-04-01,Asian,Asian Other,6
E23000036,Avon and Somerset,2023-04-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2023-04-01,Asian,Indian,1
E23000036,Avon and Somerset,2023-04-01,Asian,Pakistani,4
E23000036,Avon and Somerset,2023-04-01,Asian,Unknown,1
E23000036,Avon and Somerset,2023-04-01,Black,Black African,16
E23000036,Avon and Somerset,2023-04-01,Black,Black Caribbean,6
E23000036,Avon and Somerset,2023-04-01,Black,Black Other,12
E23000036,Avon and Somerset,2023-04-01,Black,Unknown,1
E23000036,Avon and Somerset,2023-04-01,Mixed,Mixed Other,12
E23000036,Avon and Somerset,2023-04-01,Mixed,Mixed White and Asian,7
E23000036,Avon and Somerset,2023-04-01,Mixed,Mixed White and Black African,2
E23000036,Avon and Somerset,2023-04-01,Mixed,Mixed White and Black Caribbean,7
E23000036,Avon and Somerset,2023-04-01,Other,Any Other Ethnic Background,2
E23000036,Avon and Somerset,2023-04-01,Other,Unknown,2
E23000036,Avon and Somerset,2023-04-01,Unknown,Unknown,137
E23000036,Avon and Somerset,2023-04-01,White,Unknown,2
E23000036,Avon and Somerset,2023-04-01,White,White British,312
E23000036,Avon and Somerset,2023-04-01,White,White Irish,3
E23000036,Avon and Somerset,2023-04-01,White,White Other,25
E23000036,Avon and Somerset,2023-05-01,Asian,Asian Other,9
E23000036,Avon and Somerset,2023-05-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2023-05-01,Asian,Indian,5
E23000036,Avon and Somerset,2023-05-01,Asian,Pakistani,1
E23000036,Avon and Somerset,2023-05-01,Asian,Unknown,2
E23000036,Avon and Somerset,2023-05-01,Black,Black African,17
E23000036,Avon and Somerset,2023-05-01,Black,Black Caribbean,8
E23000036,Avon and Somerset,2023-05-01,Black,Black Other,16
E23000036,Avon and Somerset,2023-05-01,Mixed,Mixed Other,8
E23000036,Avon and Somerset,2023-05-01,Mixed,Mixed White and Asian,4
E23000036,Avon and Somerset,2023-05-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2023-05-01,Mixed,Mixed White and Black Caribbean,9
E23000036,Avon and Somerset,2023-05-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2023-05-01,Other,Any Other Ethnic Background,5
E23000036,Avon and Somerset,2023-05-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-05-01,Unknown,Unknown,137
E23000036,Avon and Somerset,2023-05-01,White,Unknown,3
E23000036,Avon and Somerset,2023-05-01,White,White British,321
E23000036,Avon and Somerset,2023-05-01,White,White Irish,1
E23000036,Avon and Somerset,2023-05-01,White,White Other,24
E23000036,Avon and Somerset,2023-06-01,Asian,Asian Other,13
E23000036,Avon and Somerset,2023-06-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2023-06-01,Asian,Indian,1
E23000036,Avon and Somerset,2023-06-01,Asian,Pakistani,1
E23000036,Avon and Somerset,2023-06-01,Black,Black African,17
E23000036,Avon and Somerset,2023-06-01,Black,Black Caribbean,8
E23000036,Avon and Somerset,2023-06-01,Black,Black Other,16
E23000036,Avon and Somerset,2023-06-01,Black,Unknown,1
E23000036,Avon and Somerset,2023-06-01,Mixed,Mixed Other,7
E23000036,Avon and Somerset,2023-06-01,Mixed,Mixed White and Asian,4
E23000036,Avon and Somerset,2023-06-01,Mixed,Mixed White and Black African,2
E23000036,Avon and Somerset,2023-06-01,Mixed,Mixed White and Black Caribbean,10
E23000036,Avon and Somerset,2023-06-01,Other,Any Other Ethnic Background,11
E23000036,Avon and Somerset,2023-06-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-06-01,Unknown,Unknown,117
E23000036,Avon and Somerset,2023-06-01,White,Unknown,4
E23000036,Avon and Somerset,2023-06-01,White,White British,267
E23000036,Avon and Somerset,2023-06-01,White,White Other,18
E23000036,Avon and Somerset,2023-07-01,Asian,Asian Other,1
E23000036,Avon and Somerset,2023-07-01,Asian,Indian,3
E23000036,Avon and Somerset,2023-07-01,Asian,Pakistani,3
E23000036,Avon and Somerset,2023-07-01,Black,Black African,12
E23000036,Avon and Somerset,2023-07-01,Black,Black Caribbean,15
E23000036,Avon and Somerset,2023-07-01,Black,Black Other,18
E23000036,Avon and Somerset,2023-07-01,Mixed,Mixed Other,7
E23000036,Avon and Somerset,2023-07-01,Mixed,Mixed White and Asian,3
E23000036,Avon and Somerset,2023-07-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2023-07-01,Mixed,Mixed White and Black Caribbean,9
E23000036,Avon and Somerset,2023-07-01,Other,Any Other Ethnic Background,4
E23000036,Avon and Somerset,2023-07-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-07-01,Unknown,Unknown,96
E23000036,Avon and Somerset,2023-07-01,White,Unknown,2
E23000036,Avon and Somerset,2023-07-01,White,White British,254
E23000036,Avon and Somerset,2023-07-01,White,White Irish,2
E23000036,Avon and Somerset,2023-07-01,White,White Other,23
E23000036,Avon and Somerset,2023-08-01,Asian,Asian Other,1
E23000036,Avon and Somerset,2023-08-01,Asian,Indian,2
E23000036,Avon and Somerset,2023-08-01,Asian,Pakistani,6
E23000036,Avon and Somerset,2023-08-01,Asian,Unknown,1
E23000036,Avon and Somerset,2023-08-01,Black,Black African,5
E23000036,Avon and Somerset,2023-08-01,Black,Black Caribbean,11
E23000036,Avon and Somerset,2023-08-01,Black,Black Other,11
E23000036,Avon and Somerset,2023-08-01,Mixed,Mixed Other,9
E23000036,Avon and Somerset,2023-08-01,Mixed,Mixed White and Asian,1
E23000036,Avon and Somerset,2023-08-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2023-08-01,Mixed,Mixed White and Black Caribbean,3
E23000036,Avon and Somerset,2023-08-01,Other,Any Other Ethnic Background,5
E23000036,Avon and Somerset,2023-08-01,Other,Unknown,2
E23000036,Avon and Somerset,2023-08-01,Unknown,Unknown,109
E23000036,Avon and Somerset,2023-08-01,White,Unknown,4
E23000036,Avon and Somerset,2023-08-01,White,White British,274
E23000036,Avon and Somerset,2023-08-01,White,White Irish,1
E23000036,Avon and Somerset,2023-08-01,White,White Other,23
E23000036,Avon and Somerset,2023-09-01,Asian,Asian Other,5
E23000036,Avon and Somerset,2023-09-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2023-09-01,Asian,Indian,5
E23000036,Avon and Somerset,2023-09-01,Asian,Pakistani,5
E23000036,Avon and Somerset,2023-09-01,Asian,Unknown,1
E23000036,Avon and Somerset,2023-09-01,Black,Black African,15
E23000036,Avon and Somerset,2023-09-01,Black,Black Caribbean,7
E23000036,Avon and Somerset,2023-09-01,Black,Black Other,19
E23000036,Avon and Somerset,2023-09-01,Black,Unknown,2
E23000036,Avon and Somerset,2023-09-01,Mixed,Mixed Other,10
E23000036,Avon and Somerset,2023-09-01,Mixed,Mixed White and Black African,2
E23000036,Avon and Somerset,2023-09-01,Mixed,Mixed White and Black Caribbean,9
E23000036,Avon and Somerset,2023-09-01,Other,Any Other Ethnic Background,4
E23000036,Avon and Somerset,2023-09-01,Other,Unknown,3
E23000036,Avon and Somerset,2023-09-01,Unknown,Unknown,110
E23000036,Avon and Somerset,2023-09-01,White,Unknown,6
E23000036,Avon and Somerset,2023-09-01,White,White British,220
E23000036,Avon and Somerset,2023-09-01,White,White Irish,1
E23000036,Avon and Somerset,2023-09-01,White,White Other,18
E23000036,Avon and Somerset,2023-10-01,Asian,Asian Other,2
E23000036,Avon and Somerset,2023-10-01,Asian,Bangladeshi,2
E23000036,Avon and Somerset,2023-10-01,Asian,Indian,1
E23000036,Avon and Somerset,2023-10-01,Asian,Pakistani,4
E23000036,Avon and Somerset,2023-10-01,Black,Black African,13
E23000036,Avon and Somerset,2023-10-01,Black,Black Caribbean,3
E23000036,Avon and Somerset,2023-10-01,Black,Black Other,21
E23000036,Avon and Somerset,2023-10-01,Black,Unknown,3
E23000036,Avon and Somerset,2023-10-01,Mixed,Mixed Other,8
E23000036,Avon and Somerset,2023-10-01,Mixed,Mixed White and Black African,2
E23000036,Avon and Somerset,2023-10-01,Mixed,Mixed White and Black Caribbean,6
E23000036,Avon and Somerset,2023-10-01,Mixed,Unknown,2
E23000036,Avon and Somerset,2023-10-01,Other,Any Other Ethnic Background,8
E23000036,Avon and Somerset,2023-10-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-10-01,Unknown,Unknown,90
E23000036,Avon and Somerset,2023-10-01,White,Unknown,3
E23000036,Avon and Somerset,2023-10-01,White,White British,275
E23000036,Avon and Somerset,2023-10-01,White,White Irish,5
E23000036,Avon and Somerset,2023-10-01,White,White Other,19
E23000036,Avon and Somerset,2023-11-01,Asian,Asian Other,5
E23000036,Avon and Somerset,2023-11-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2023-11-01,Asian,Indian,6
E23000036,Avon and Somerset,2023-11-01,Asian,Pakistani,3
E23000036,Avon and Somerset,2023-11-01,Black,Black African,18
E23000036,Avon and Somerset,2023-11-01,Black,Black Caribbean,6
E23000036,Avon and Somerset,2023-11-01,Black,Black Other,13
E23000036,Avon and Somerset,2023-11-01,Black,Unknown,1
E23000036,Avon and Somerset,2023-11-01,Mixed,Mixed Other,7
E23000036,Avon and Somerset,2023-11-01,Mixed,Mixed White and Asian,3
E23000036,Avon and Somerset,2023-11-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2023-11-01,Mixed,Mixed White and Black Caribbean,15
E23000036,Avon and Somerset,2023-11-01,Mixed,Unknown,4
E23000036,Avon and Somerset,2023-11-01,Other,Any Other Ethnic Background,10
E23000036,Avon and Somerset,2023-11-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-11-01,Unknown,Unknown,109
E23000036,Avon and Somerset,2023-11-01,White,White British,285
E23000036,Avon and Somerset,2023-11-01,White,White Irish,6
E23000036,Avon and Somerset,2023-11-01,White,White Other,13
E23000036,Avon and Somerset,2023-12-01,Asian,Asian Other,6
E23000036,Avon and Somerset,2023-12-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2023-12-01,Asian,Indian,2
E23000036,Avon and Somerset,2023-12-01,Asian,Pakistani,4
E23000036,Avon and Somerset,2023-12-01,Black,Black African,11
E23000036,Avon and Somerset,2023-12-01,Black,Black Caribbean,8
E23000036,Avon and Somerset,2023-12-01,Black,Black Other,19
E23000036,Avon and Somerset,2023-12-01,Mixed,Mixed Other,5
E23000036,Avon and Somerset,2023-12-01,Mixed,Mixed White and Asian,1
E23000036,Avon and Somerset,2023-12-01,Mixed,Mixed White and Black African,4
E23000036,Avon and Somerset,2023-12-01,Mixed,Mixed White and Black Caribbean,5
E23000036,Avon and Somerset,2023-12-01,Other,Any Other Ethnic Background,4
E23000036,Avon and Somerset,2023-12-01,Other,Unknown,1
E23000036,Avon and Somerset,2023-12-01,Unknown,Unknown,103
E23000036,Avon and Somerset,2023-12-01,White,Unknown,4
E23000036,Avon and Somerset,2023-12-01,White,White British,261
E23000036,Avon and Somerset,2023-12-01,White,White Irish,4
E23000036,Avon and Somerset,2023-12-01,White,White Other,27
E23000036,Avon and Somerset,2024-01-01,Asian,Asian Other,8
E23000036,Avon and Somerset,2024-01-01,Asian,Bangladeshi,2
E23000036,Avon and Somerset,2024-01-01,Asian,Indian,2
E23000036,Avon and Somerset,2024-01-01,Asian,Pakistani,3
E23000036,Avon and Somerset,2024-01-01,Black,Black African,10
E23000036,Avon and Somerset,2024-01-01,Black,Black Caribbean,4
E23000036,Avon and Somerset,2024-01-01,Black,Black Other,12
E23000036,Avon and Somerset,2024-01-01,Mixed,Mixed Other,8
E23000036,Avon and Somerset,2024-01-01,Mixed,Mixed White and Asian,1
E23000036,Avon and Somerset,2024-01-01,Mixed,Mixed White and Black African,1
E23000036,Avon and Somerset,2024-01-01,Mixed,Mixed White and Black Caribbean,6
E23000036,Avon and Somerset,2024-01-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2024-01-01,Other,Any Other Ethnic Background,6
E23000036,Avon and Somerset,2024-01-01,Other,Unknown,1
E23000036,Avon and Somerset,2024-01-01,Unknown,Unknown,103
E23000036,Avon and Somerset,2024-01-01,White,White British,262
E23000036,Avon and Somerset,2024-01-01,White,White Irish,2
E23000036,Avon and Somerset,2024-01-01,White,White Other,20
E23000036,Avon and Somerset,2024-02-01,Asian,Asian Other,4
E23000036,Avon and Somerset,2024-02-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2024-02-01,Asian,Indian,1
E23000036,Avon and Somerset,2024-02-01,Asian,Pakistani,3
E23000036,Avon and Somerset,2024-02-01,Black,Black African,14
E23000036,Avon and Somerset,2024-02-01,Black,Black Caribbean,5
E23000036,Avon and Somerset,2024-02-01,Black,Black Other,13
E23000036,Avon and Somerset,2024-02-01,Mixed,Mixed Other,10
E23000036,Avon and Somerset,2024-02-01,Mixed,Mixed White and Asian,1
E23000036,Avon and Somerset,2024-02-01,Mixed,Mixed White and Black African,4
E23000036,Avon and Somerset,2024-02-01,Mixed,Mixed White and Black Caribbean,10
E23000036,Avon and Somerset,2024-02-01,Mixed,Unknown,1
E23000036,Avon and Somerset,2024-02-01,Other,Any Other Ethnic Background,3
E23000036,Avon and Somerset,2024-02-01,Unknown,Unknown,113
E23000036,Avon and Somerset,2024-02-01,White,Unknown,4
E23000036,Avon and Somerset,2024-02-01,White,White British,224
E23000036,Avon and Somerset,2024-02-01,White,White Irish,2
E23000036,Avon and Somerset,2024-02-01,White,White Other,24
E23000036,Avon and Somerset,2024-03-01,Asian,Asian Other,4
E23000036,Avon and Somerset,2024-03-01,Asian,Bangladeshi,1
E23000036,Avon and Somerset,2024-03-01,Asian,Indian,1
E23000036,Avon and Somerset,2024-03-01,Asian,Pakistani,3
E23000036,Avon and Somerset,2024-03-01,Asian,Unknown,1
E23000036,Avon and Somerset,2024-03-01,Black,Black African,16
E23000036,Avon and Somerset,2024-03-01,Black,Black Caribbean,2
E23000036,Avon and Somerset,2024-03-01,Black,Black Other,8
E23000036,Avon and Somerset,2024-03-01,Mixed,Mixed Other,9
E23000036,Avon and Somerset,2024-03-01,Mixed,Mixed White and Asian,2
E23000036,Avon and Somerset,2024-03-01,Mixed,Mixed White and Black African,5
E23000036,Avon and Somerset,2024-03-01,Mixed,Mixed White and Black Caribbean,10
E23000036,Avon and Somerset,2024-03-01,Mixed,Unknown,2
E23000036,Avon and Somerset,2024-03-01,Other,Any Other Ethnic Background,3
E23000036,Avon and Somerset,2024-03-01,Unknown,Unknown,107
E23000036,Avon and Somerset,2024-03-01,White,Unknown,5
E23000036,Avon and Somerset,2024-03-01,White,White British,253
E23000036,Avon and Somerset,2024-03-01,White,White Irish,4
E23000036,Avon and Somerset,2024-03-01,White,White Other,21
E23000036,Avon and Somerset,2024-04-01,Asian,Asian Other,5
E23000036,Avon and Somerset,2024-04-01,Asian,Pakistani,2
E23000036,Avon and Somerset,2024-04-01,Black,Black African,14
E23000036,Avon and Somerset,2024-04-01,Black,Black Caribbean,4
E23000036,Avon and Somerset,2024-04-01,Black,Black Other,7
E23000036,Avon and Somerset,2024-04-01,Black,Unknown,1
E23000036,Avon and Somerset,2024-04-01,Mixed,Mixed Other,4
E23000036,Avon and Somerset,2024-04-01,Mixed,Mixed White and Black African,4
E23000036,Avon and Somerset,2024-04-01,Mixed,Mixed White and Black Caribbean,7
E23000036,Avon and Somerset,2024-04-01,Other,Any Other Ethnic Background,4
E23000036,Avon and Somerset,2024-04-01,Other,Unknown,1
E23000036,Avon and Somerset,2024-04-01,Unknown,Unknown,92
E23000036,Avon and Somerset,2024-04-01,White,Unknown,2
E23000036,Avon and Somerset,2024-04-01,White,White British,200
E23000036,Avon and Somerset,2024-04-01,White,White Irish,3
E23000036,Avon and Somerset,2024-04-01,White,White Other,24
E23000036,Avon and Somerset,2024-05-01,Asian,Asian Other,5
E23000036,Avon and Somerset,2024-05-01,Asian,Bangladeshi,2
E23000036,Avon and Somerset,2024-05-01,Asian,Indian,2
E23000036,Avon and Somerset,2024-05-01,Asian,Pakistani,10
E23000036,Avon and Somerset,2024-05-01,Black,Black African,12
E23000036,Avon and Somerset,2024-05-01,Black,Black Caribbean,9
E23000036,Avon and Somerset,2024-05-01,Black,Black Other,12
E23000036,Avon and Somerset,2024-05-01,Black,Unknown,1
E23000036,Avon and Somerset,2024-05-01,Mixed,Mixed Other,11
E23000036,Avon and Somerset,2024-05-01,Mixed,Mixed White and Asian,3
E23000036,Avon and Somerset,2024-05-01,Mixed,Mixed White and Black African,2
E23000036,Avon and Somerset,2024-05-01,Mixed,Mixed White and Black Caribbean,4
E23000036,Avon and Somerset,2024-05-01,Other,Any Other Ethnic Background,3
E23000036,Avon and Somerset,2024-05-01,Other,Unknown,1
E23000036,Avon and Somerset,2024-05-01,Unknown,Unknown,100
E23000036,Avon and Somerset,2024-05-01,White,Unknown,4
E23000036,Avon and Somerset,2024-05-01,White,White British,225
E23000036,Avon and Somerset,2024-05-01,White,White Other,23
E23000036,Avon and Somerset,2024-06-01,Asian,Asian Other,14
E23000036,Avon and Somerset,2024-06-01,Asian,Bangladeshi,3
E23000036,Avon and Somerset,2024-06-01,Asian,Pakistani,4
E23000036,Avon and Somerset,2024-06-01,Asian,Unknown,2
E23000036,Avon and Somerset,2024-06-01,Black,Black African,18
E23000036,Avon and Somerset,2024-06-01,Black,Black Caribbean,5
E23000036,Avon and Somerset,2024-06-01,Black,Black Other,17
E23000036,Avon and Somerset,2024-06-01,Mixed,Mixed Other,8
E23000036,Avon and Somerset,2024-06-01,Mixed,Mixed White and Asian,2
E23000036,Avon and Somerset,2024-06-01,Mixed,Mixed White and Black African,3
E23000036,Avon and Somerset,2024-06-01,Mixed,Mixed White and Black Caribbean,7
E23000036,Avon and Somerset,2024-06-01,Other,Any Other Ethnic Background,7
E23000036,Avon and Somerset,2024-06-01,Other,Unknown,1
E23000036,Avon and Somerset,2024-06-01,Unknown,Unknown,142
E23000036,Avon and Somerset,2024-06-01,White,Unknown,4
